"Email","Art der Zuwendung","Eingangsdatum","Gesamtbetrag","Herkunft","Betragsstatus"
"ade@kosenkow.de","allgemeine Spende","2009-11-02","184,00","Fakedaten_2013-04-30","Completed"
"ade@kosenkow.de","allgemeine Spende","2012-06-27","142,00","Fakedaten_2013-04-30","Completed"
"kock@lukoschekmrugalla.net","allgemeine Spende","2013-01-05","10000,00","Fakedaten_2013-04-30","Completed"
"kock@lukoschekmrugalla.net","allgemeine Spende","2012-01-07","14000,00","Fakedaten_2013-04-30","Completed"
"kock@lukoschekmrugalla.net","allgemeine Spende","2012-03-12","18000,00","Fakedaten_2013-04-30","Completed"
"kock@lukoschekmrugalla.net","allgemeine Spende","2009-07-09","14000,00","Fakedaten_2013-04-30","Completed"
"peselman@teichmannauer.net","Anlassspende","2010-09-24","30700,00","Fakedaten_2013-04-30","Completed"
"poschmann@franzis.org","allgemeine Spende","2008-11-28","52,00","Fakedaten_2013-04-30","Completed"
"poschmann@franzis.org","allgemeine Spende","2008-08-24","176,00","Fakedaten_2013-04-30","Completed"
"poschmann@franzis.org","allgemeine Spende","2011-06-21","52,00","Fakedaten_2013-04-30","Completed"
"poschmann@franzis.org","allgemeine Spende","2009-01-02","46,00","Fakedaten_2013-04-30","Completed"
"poschmann@franzis.org","allgemeine Spende","2010-04-13","106,00","Fakedaten_2013-04-30","Completed"
"normann@weiss.info","allgemeine Spende","2008-08-01","192,00","Fakedaten_2013-04-30","Completed"
"normann@weiss.info","allgemeine Spende","2013-03-03","82,00","Fakedaten_2013-04-30","Completed"
"normann@weiss.info","allgemeine Spende","2009-04-18","194,00","Fakedaten_2013-04-30","Completed"
"normann@weiss.info","allgemeine Spende","2012-04-19","136,00","Fakedaten_2013-04-30","Completed"
"normann@weiss.info","allgemeine Spende","2011-07-18","126,00","Fakedaten_2013-04-30","Completed"
"normann@weiss.info","allgemeine Spende","2011-04-19","2,00","Fakedaten_2013-04-30","Completed"
"normann@weiss.info","allgemeine Spende","2012-06-19","4,00","Fakedaten_2013-04-30","Completed"
"normann@weiss.info","allgemeine Spende","2009-03-18","46,00","Fakedaten_2013-04-30","Completed"
"normann@weiss.info","allgemeine Spende","2012-05-15","80,00","Fakedaten_2013-04-30","Completed"
"normann@weiss.info","allgemeine Spende","2012-02-14","196,00","Fakedaten_2013-04-30","Completed"
"normann@weiss.info","allgemeine Spende","2011-11-15","182,00","Fakedaten_2013-04-30","Completed"
"normann@weiss.info","allgemeine Spende","2008-12-02","150,00","Fakedaten_2013-04-30","Completed"
"normann@weiss.info","allgemeine Spende","2011-05-28","114,00","Fakedaten_2013-04-30","Completed"
"normann@weiss.info","allgemeine Spende","2010-12-17","18,00","Fakedaten_2013-04-30","Completed"
"normann@weiss.info","allgemeine Spende","2009-11-13","62,00","Fakedaten_2013-04-30","Completed"
"vona@schwerdtner.com","allgemeine Spende","2010-01-11","44,00","Fakedaten_2013-04-30","Completed"
"vona@schwerdtner.com","allgemeine Spende","2009-03-20","128,00","Fakedaten_2013-04-30","Completed"
"vona@schwerdtner.com","allgemeine Spende","2012-08-21","106,00","Fakedaten_2013-04-30","Completed"
"vona@schwerdtner.com","allgemeine Spende","2011-03-20","128,00","Fakedaten_2013-04-30","Completed"
"vona@schwerdtner.com","allgemeine Spende","2011-04-22","70,00","Fakedaten_2013-04-30","Completed"
"vona@schwerdtner.com","allgemeine Spende","2011-12-08","128,00","Fakedaten_2013-04-30","Completed"
"vona@schwerdtner.com","allgemeine Spende","2012-12-12","18,00","Fakedaten_2013-04-30","Completed"
"vona@schwerdtner.com","allgemeine Spende","2010-09-06","32,00","Fakedaten_2013-04-30","Completed"
"vona@schwerdtner.com","allgemeine Spende","2012-05-29","16,00","Fakedaten_2013-04-30","Completed"
"vona@schwerdtner.com","allgemeine Spende","2009-07-01","160,00","Fakedaten_2013-04-30","Completed"
"vona@schwerdtner.com","allgemeine Spende","2010-08-15","40,00","Fakedaten_2013-04-30","Completed"
"vona@schwerdtner.com","allgemeine Spende","2010-12-19","176,00","Fakedaten_2013-04-30","Completed"
"vona@schwerdtner.com","allgemeine Spende","2010-11-23","78,00","Fakedaten_2013-04-30","Completed"
"vona@schwerdtner.com","allgemeine Spende","2009-02-01","94,00","Fakedaten_2013-04-30","Completed"
"morhelfer@frauendorf.name","Anlassspende","2009-05-17","45100,00","Fakedaten_2013-04-30","Completed"
"dautzenberg@frischnh.name","allgemeine Spende","2009-02-07","34,00","Fakedaten_2013-04-30","Completed"
"dautzenberg@frischnh.name","allgemeine Spende","2010-10-10","154,00","Fakedaten_2013-04-30","Completed"
"dautzenberg@frischnh.name","allgemeine Spende","2009-05-29","96,00","Fakedaten_2013-04-30","Completed"
"dautzenberg@frischnh.name","allgemeine Spende","2012-10-11","144,00","Fakedaten_2013-04-30","Completed"
"dautzenberg@frischnh.name","allgemeine Spende","2011-08-07","114,00","Fakedaten_2013-04-30","Completed"
"dautzenberg@frischnh.name","allgemeine Spende","2008-12-22","100,00","Fakedaten_2013-04-30","Completed"
"dautzenberg@frischnh.name","allgemeine Spende","2009-03-10","2,00","Fakedaten_2013-04-30","Completed"
"dautzenberg@frischnh.name","allgemeine Spende","2010-12-26","34,00","Fakedaten_2013-04-30","Completed"
"dautzenberg@frischnh.name","allgemeine Spende","2008-08-05","50,00","Fakedaten_2013-04-30","Completed"
"dautzenberg@frischnh.name","allgemeine Spende","2011-11-04","42,00","Fakedaten_2013-04-30","Completed"
"dautzenberg@frischnh.name","allgemeine Spende","2012-08-08","18,00","Fakedaten_2013-04-30","Completed"
"dautzenberg@frischnh.name","allgemeine Spende","2012-04-21","14,00","Fakedaten_2013-04-30","Completed"
"dautzenberg@frischnh.name","allgemeine Spende","2010-12-04","172,00","Fakedaten_2013-04-30","Completed"
"dautzenberg@frischnh.name","allgemeine Spende","2012-12-21","14,00","Fakedaten_2013-04-30","Completed"
"dautzenberg@frischnh.name","allgemeine Spende","2009-02-25","60,00","Fakedaten_2013-04-30","Completed"
"dautzenberg@frischnh.name","allgemeine Spende","2010-12-14","192,00","Fakedaten_2013-04-30","Completed"
"dautzenberg@frischnh.name","allgemeine Spende","2009-10-23","174,00","Fakedaten_2013-04-30","Completed"
"dautzenberg@frischnh.name","allgemeine Spende","2013-03-28","152,00","Fakedaten_2013-04-30","Completed"
"dautzenberg@frischnh.name","allgemeine Spende","2009-07-15","126,00","Fakedaten_2013-04-30","Completed"
"dautzenberg@frischnh.name","allgemeine Spende","2012-04-19","142,00","Fakedaten_2013-04-30","Completed"
"dautzenberg@frischnh.name","allgemeine Spende","2009-06-06","164,00","Fakedaten_2013-04-30","Completed"
"dautzenberg@frischnh.name","allgemeine Spende","2009-06-15","84,00","Fakedaten_2013-04-30","Completed"
"dautzenberg@frischnh.name","allgemeine Spende","2013-03-19","122,00","Fakedaten_2013-04-30","Completed"
"dautzenberg@frischnh.name","allgemeine Spende","2008-09-24","184,00","Fakedaten_2013-04-30","Completed"
"wassiluk@walz.org","allgemeine Spende","2009-10-12","58,00","Fakedaten_2013-04-30","Completed"
"wassiluk@walz.org","allgemeine Spende","2010-06-18","66,00","Fakedaten_2013-04-30","Completed"
"wassiluk@walz.org","allgemeine Spende","2008-12-28","92,00","Fakedaten_2013-04-30","Completed"
"wassiluk@walz.org","allgemeine Spende","2008-06-22","58,00","Fakedaten_2013-04-30","Completed"
"rmer.g@bttner.info","Anlassspende","2013-04-08","79700,00","Fakedaten_2013-04-30","Completed"
"huls@lieder.com","Anlassspende","2009-02-28","86900,00","Fakedaten_2013-04-30","Completed"
"m.chtig@kruger.ch","allgemeine Spende","2010-11-09","100,00","Fakedaten_2013-04-30","Completed"
"m.chtig@kruger.ch","allgemeine Spende","2008-11-29","56,00","Fakedaten_2013-04-30","Completed"
"m.chtig@kruger.ch","allgemeine Spende","2008-09-01","82,00","Fakedaten_2013-04-30","Completed"
"m.chtig@kruger.ch","allgemeine Spende","2010-10-05","4,00","Fakedaten_2013-04-30","Completed"
"m.chtig@kruger.ch","allgemeine Spende","2009-11-28","18,00","Fakedaten_2013-04-30","Completed"
"m.chtig@kruger.ch","allgemeine Spende","2008-08-24","16,00","Fakedaten_2013-04-30","Completed"
"m.chtig@kruger.ch","allgemeine Spende","2012-04-23","12,00","Fakedaten_2013-04-30","Completed"
"frank@huckestein.name","allgemeine Spende","2013-04-16","120,00","Fakedaten_2013-04-30","Completed"
"frank@huckestein.name","allgemeine Spende","2009-08-31","8,00","Fakedaten_2013-04-30","Completed"
"frank@huckestein.name","allgemeine Spende","2009-07-19","28,00","Fakedaten_2013-04-30","Completed"
"kerl@kozakiewicz.org","Anlassspende","2012-09-19","92000,00","Fakedaten_2013-04-30","Completed"
"lausecker@pallentin.com","allgemeine Spende","2009-03-08","16000,00","Fakedaten_2013-04-30","Completed"
"lausecker@pallentin.com","allgemeine Spende","2011-09-19","13000,00","Fakedaten_2013-04-30","Completed"
"lausecker@pallentin.com","allgemeine Spende","2009-11-13","17000,00","Fakedaten_2013-04-30","Completed"
"lausecker@pallentin.com","allgemeine Spende","2012-12-12","11000,00","Fakedaten_2013-04-30","Completed"
"wessinghage@de.org","allgemeine Spende","2010-12-01","162,00","Fakedaten_2013-04-30","Completed"
"wessinghage@de.org","allgemeine Spende","2008-09-12","12,00","Fakedaten_2013-04-30","Completed"
"wessinghage@de.org","allgemeine Spende","2009-09-24","44,00","Fakedaten_2013-04-30","Completed"
"wessinghage@de.org","allgemeine Spende","2012-06-21","152,00","Fakedaten_2013-04-30","Completed"
"wessinghage@de.org","allgemeine Spende","2009-08-27","24,00","Fakedaten_2013-04-30","Completed"
"wessinghage@de.org","allgemeine Spende","2012-10-12","128,00","Fakedaten_2013-04-30","Completed"
"wessinghage@de.org","allgemeine Spende","2008-09-22","24,00","Fakedaten_2013-04-30","Completed"
"wessinghage@de.org","allgemeine Spende","2012-08-10","142,00","Fakedaten_2013-04-30","Completed"
"wessinghage@de.org","allgemeine Spende","2011-10-20","136,00","Fakedaten_2013-04-30","Completed"
"wessinghage@de.org","allgemeine Spende","2008-07-13","78,00","Fakedaten_2013-04-30","Completed"
"wessinghage@de.org","allgemeine Spende","2012-10-08","120,00","Fakedaten_2013-04-30","Completed"
"wessinghage@de.org","allgemeine Spende","2010-03-07","132,00","Fakedaten_2013-04-30","Completed"
"wessinghage@de.org","allgemeine Spende","2008-09-09","2,00","Fakedaten_2013-04-30","Completed"
"wessinghage@de.org","allgemeine Spende","2010-11-05","128,00","Fakedaten_2013-04-30","Completed"
"wessinghage@de.org","allgemeine Spende","2010-01-26","74,00","Fakedaten_2013-04-30","Completed"
"wessinghage@de.org","allgemeine Spende","2010-12-23","64,00","Fakedaten_2013-04-30","Completed"
"wessinghage@de.org","allgemeine Spende","2010-01-01","166,00","Fakedaten_2013-04-30","Completed"
"wessinghage@de.org","allgemeine Spende","2008-07-26","2,00","Fakedaten_2013-04-30","Completed"
"wessinghage@de.org","allgemeine Spende","2011-09-25","82,00","Fakedaten_2013-04-30","Completed"
"wessinghage@de.org","allgemeine Spende","2009-10-28","116,00","Fakedaten_2013-04-30","Completed"
"wessinghage@de.org","allgemeine Spende","2012-03-12","120,00","Fakedaten_2013-04-30","Completed"
"wessinghage@de.org","allgemeine Spende","2012-04-02","108,00","Fakedaten_2013-04-30","Completed"
"wessinghage@de.org","allgemeine Spende","2008-10-04","60,00","Fakedaten_2013-04-30","Completed"
"wessinghage@de.org","allgemeine Spende","2011-04-04","120,00","Fakedaten_2013-04-30","Completed"
"wessinghage@de.org","allgemeine Spende","2011-08-13","160,00","Fakedaten_2013-04-30","Completed"
"wessinghage@de.org","allgemeine Spende","2008-06-12","120,00","Fakedaten_2013-04-30","Completed"
"wessinghage@de.org","allgemeine Spende","2009-01-06","36,00","Fakedaten_2013-04-30","Completed"
"wessinghage@de.org","allgemeine Spende","2011-06-06","192,00","Fakedaten_2013-04-30","Completed"
"seiders@schnlebe.net","Anlassspende","2009-12-22","2800,00","Fakedaten_2013-04-30","Completed"
"bozsik@neuendorf.ch","Mitgliedsbeitrag","2013-04-01","50,00","Fakedaten_2013-04-30","Completed"
"bozsik@neuendorf.ch","Mitgliedsbeitrag","2013-02-28","50,00","Fakedaten_2013-04-30","Completed"
"bozsik@neuendorf.ch","Mitgliedsbeitrag","2013-02-01","50,00","Fakedaten_2013-04-30","Completed"
"bozsik@neuendorf.ch","Mitgliedsbeitrag","2013-01-01","50,00","Fakedaten_2013-04-30","Completed"
"bozsik@neuendorf.ch","Mitgliedsbeitrag","2012-12-01","50,00","Fakedaten_2013-04-30","Completed"
"bozsik@neuendorf.ch","Mitgliedsbeitrag","2012-10-31","50,00","Fakedaten_2013-04-30","Completed"
"bozsik@neuendorf.ch","Mitgliedsbeitrag","2012-09-30","50,00","Fakedaten_2013-04-30","Completed"
"bozsik@neuendorf.ch","Mitgliedsbeitrag","2012-08-31","50,00","Fakedaten_2013-04-30","Completed"
"bozsik@neuendorf.ch","Mitgliedsbeitrag","2012-08-02","50,00","Fakedaten_2013-04-30","Completed"
"bozsik@neuendorf.ch","Mitgliedsbeitrag","2012-07-01","50,00","Fakedaten_2013-04-30","Completed"
"bozsik@neuendorf.ch","Mitgliedsbeitrag","2012-06-01","50,00","Fakedaten_2013-04-30","Completed"
"bozsik@neuendorf.ch","Mitgliedsbeitrag","2012-05-02","50,00","Fakedaten_2013-04-30","Completed"
"bozsik@neuendorf.ch","Mitgliedsbeitrag","2012-04-01","50,00","Fakedaten_2013-04-30","Completed"
"bozsik@neuendorf.ch","Mitgliedsbeitrag","2012-03-02","50,00","Fakedaten_2013-04-30","Completed"
"bozsik@neuendorf.ch","Mitgliedsbeitrag","2012-02-01","50,00","Fakedaten_2013-04-30","Completed"
"bozsik@neuendorf.ch","Mitgliedsbeitrag","2012-01-01","50,00","Fakedaten_2013-04-30","Completed"
"bozsik@neuendorf.ch","Mitgliedsbeitrag","2011-12-01","50,00","Fakedaten_2013-04-30","Completed"
"bozsik@neuendorf.ch","Mitgliedsbeitrag","2011-11-02","50,00","Fakedaten_2013-04-30","Completed"
"bozsik@neuendorf.ch","Mitgliedsbeitrag","2011-10-01","50,00","Fakedaten_2013-04-30","Completed"
"bozsik@neuendorf.ch","Mitgliedsbeitrag","2011-09-01","50,00","Fakedaten_2013-04-30","Completed"
"bozsik@neuendorf.ch","Mitgliedsbeitrag","2011-08-02","50,00","Fakedaten_2013-04-30","Completed"
"bozsik@neuendorf.ch","Mitgliedsbeitrag","2011-06-30","50,00","Fakedaten_2013-04-30","Completed"
"bozsik@neuendorf.ch","Mitgliedsbeitrag","2011-05-31","50,00","Fakedaten_2013-04-30","Completed"
"bozsik@neuendorf.ch","Mitgliedsbeitrag","2011-05-01","50,00","Fakedaten_2013-04-30","Completed"
"bozsik@neuendorf.ch","Mitgliedsbeitrag","2011-04-01","50,00","Fakedaten_2013-04-30","Completed"
"bozsik@neuendorf.ch","Mitgliedsbeitrag","2011-03-01","50,00","Fakedaten_2013-04-30","Completed"
"bozsik@neuendorf.ch","Mitgliedsbeitrag","2011-02-02","50,00","Fakedaten_2013-04-30","Completed"
"bozsik@neuendorf.ch","Mitgliedsbeitrag","2010-12-31","50,00","Fakedaten_2013-04-30","Completed"
"bozsik@neuendorf.ch","Mitgliedsbeitrag","2010-11-30","50,00","Fakedaten_2013-04-30","Completed"
"bozsik@neuendorf.ch","Mitgliedsbeitrag","2010-11-01","50,00","Fakedaten_2013-04-30","Completed"
"bozsik@neuendorf.ch","Mitgliedsbeitrag","2010-10-01","50,00","Fakedaten_2013-04-30","Completed"
"bozsik@neuendorf.ch","Mitgliedsbeitrag","2010-09-01","50,00","Fakedaten_2013-04-30","Completed"
"bozsik@neuendorf.ch","Mitgliedsbeitrag","2010-08-02","50,00","Fakedaten_2013-04-30","Completed"
"bozsik@neuendorf.ch","Mitgliedsbeitrag","2010-07-01","50,00","Fakedaten_2013-04-30","Completed"
"bozsik@neuendorf.ch","Mitgliedsbeitrag","2010-06-01","50,00","Fakedaten_2013-04-30","Completed"
"bozsik@neuendorf.ch","Mitgliedsbeitrag","2010-05-01","50,00","Fakedaten_2013-04-30","Completed"
"bozsik@neuendorf.ch","Mitgliedsbeitrag","2010-04-02","50,00","Fakedaten_2013-04-30","Completed"
"bozsik@neuendorf.ch","Mitgliedsbeitrag","2010-03-01","50,00","Fakedaten_2013-04-30","Completed"
"bozsik@neuendorf.ch","Mitgliedsbeitrag","2010-02-01","50,00","Fakedaten_2013-04-30","Completed"
"bozsik@neuendorf.ch","Mitgliedsbeitrag","2009-12-31","50,00","Fakedaten_2013-04-30","Completed"
"bozsik@neuendorf.ch","Mitgliedsbeitrag","2009-12-01","50,00","Fakedaten_2013-04-30","Completed"
"bozsik@neuendorf.ch","Mitgliedsbeitrag","2009-10-31","50,00","Fakedaten_2013-04-30","Completed"
"bozsik@neuendorf.ch","Mitgliedsbeitrag","2009-10-01","50,00","Fakedaten_2013-04-30","Completed"
"bozsik@neuendorf.ch","Mitgliedsbeitrag","2009-08-31","50,00","Fakedaten_2013-04-30","Completed"
"bozsik@neuendorf.ch","Mitgliedsbeitrag","2009-08-01","50,00","Fakedaten_2013-04-30","Completed"
"bozsik@neuendorf.ch","Mitgliedsbeitrag","2009-07-02","50,00","Fakedaten_2013-04-30","Completed"
"bozsik@neuendorf.ch","Mitgliedsbeitrag","2009-06-01","50,00","Fakedaten_2013-04-30","Completed"
"bozsik@neuendorf.ch","Mitgliedsbeitrag","2009-05-01","50,00","Fakedaten_2013-04-30","Completed"
"bozsik@neuendorf.ch","Mitgliedsbeitrag","2009-04-01","50,00","Fakedaten_2013-04-30","Completed"
"bozsik@neuendorf.ch","Mitgliedsbeitrag","2009-03-01","50,00","Fakedaten_2013-04-30","Completed"
"bozsik@neuendorf.ch","Mitgliedsbeitrag","2009-02-01","50,00","Fakedaten_2013-04-30","Completed"
"bozsik@neuendorf.ch","Mitgliedsbeitrag","2009-01-01","50,00","Fakedaten_2013-04-30","Completed"
"bozsik@neuendorf.ch","Mitgliedsbeitrag","2008-12-01","50,00","Fakedaten_2013-04-30","Completed"
"bozsik@neuendorf.ch","Mitgliedsbeitrag","2008-11-02","50,00","Fakedaten_2013-04-30","Completed"
"bozsik@neuendorf.ch","Mitgliedsbeitrag","2008-10-02","50,00","Fakedaten_2013-04-30","Completed"
"bozsik@neuendorf.ch","Mitgliedsbeitrag","2008-09-01","50,00","Fakedaten_2013-04-30","Completed"
"bozsik@neuendorf.ch","Mitgliedsbeitrag","2008-08-01","50,00","Fakedaten_2013-04-30","Completed"
"bozsik@neuendorf.ch","Mitgliedsbeitrag","2008-06-30","50,00","Fakedaten_2013-04-30","Completed"
"bner.h@thomasthiomas.net","allgemeine Spende","2012-06-04","52,00","Fakedaten_2013-04-30","Completed"
"bner.h@thomasthiomas.net","allgemeine Spende","2009-09-29","50,00","Fakedaten_2013-04-30","Completed"
"bner.h@thomasthiomas.net","allgemeine Spende","2008-07-11","66,00","Fakedaten_2013-04-30","Completed"
"bner.h@thomasthiomas.net","allgemeine Spende","2009-02-21","126,00","Fakedaten_2013-04-30","Completed"
"bner.h@thomasthiomas.net","allgemeine Spende","2010-03-23","70,00","Fakedaten_2013-04-30","Completed"
"bner.h@thomasthiomas.net","allgemeine Spende","2011-10-24","180,00","Fakedaten_2013-04-30","Completed"
"bner.h@thomasthiomas.net","allgemeine Spende","2009-04-21","172,00","Fakedaten_2013-04-30","Completed"
"bner.h@thomasthiomas.net","allgemeine Spende","2009-06-08","76,00","Fakedaten_2013-04-30","Completed"
"bner.h@thomasthiomas.net","allgemeine Spende","2011-09-02","132,00","Fakedaten_2013-04-30","Completed"
"bner.h@thomasthiomas.net","allgemeine Spende","2010-07-18","46,00","Fakedaten_2013-04-30","Completed"
"bner.h@thomasthiomas.net","allgemeine Spende","2011-06-24","4,00","Fakedaten_2013-04-30","Completed"
"bner.h@thomasthiomas.net","allgemeine Spende","2012-01-14","192,00","Fakedaten_2013-04-30","Completed"
"bner.h@thomasthiomas.net","allgemeine Spende","2009-07-01","84,00","Fakedaten_2013-04-30","Completed"
"bner.h@thomasthiomas.net","allgemeine Spende","2012-02-20","58,00","Fakedaten_2013-04-30","Completed"
"bner.h@thomasthiomas.net","allgemeine Spende","2010-01-12","96,00","Fakedaten_2013-04-30","Completed"
"bner.h@thomasthiomas.net","allgemeine Spende","2010-10-03","90,00","Fakedaten_2013-04-30","Completed"
"bner.h@thomasthiomas.net","allgemeine Spende","2011-05-01","76,00","Fakedaten_2013-04-30","Completed"
